mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.001343634951456312,-0.0016144446601941739,-0.002312248543689315,0.04306907499957675,0.033152147900049306,0.06442888272618151,0.4896830000000003,0.35306699999999935,0.6487129999999995,279,260,272,5
