mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.0017018011257035634,0.0020712814258911803,-0.000652429643527204,0.03841194602070312,0.04407480281194025,0.01859340820153717,0.4601359999999999,0.6364849999999986,0.1246179999999999,248,280,288,2
