mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.002862591695501726,0.00469629757785467,-0.0008155605536332166,0.04361498343367554,0.04901797119761416,0.025937345295069726,0.44626999999999994,0.5212189999999985,0.2858099999999988,301,248,298,2
