mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.023065036414565823,0.005375238095238096,0.0007706190476190435,0.12966236541997833,0.2964226818455658,0.09211115216099676,0.9452629999999997,3.2928059999999997,0.8487069999999992,147,169,179,2
