mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.001216814024390274,-0.004473182926829269,0.004798868902439026,0.11967346343044469,0.2723213622959958,0.08802265231297836,0.7689020000000001,4.1551480000000005,0.625356,159,140,150,2
