mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.0032368556338028148,-0.002084718309859155,-0.0005191073943662297,0.033872407223059765,0.034097186137902365,0.06260669157850235,0.3057169999999996,0.4521979999999992,0.7919099999999988,267,285,266,5
