mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.0016117644710578864,0.000464678642714574,0.0012843852295409144,0.04713748590933449,0.03983343248287539,0.06843441691488533,0.5361670000000007,0.48555200000000553,0.7886170000000001,242,273,240,5
