mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.0007894072289156649,-0.0030351204819277105,-0.002457072289156635,0.04424288769487307,0.03613433385083107,0.06317030392209011,0.5190069999999998,0.4098839999999999,0.7332810000000007,217,208,240,4
