mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.0024685298507462717,-0.003081957711442785,-0.0020813507462686454,0.051580046302446655,0.049318451108151876,0.06514491809069715,0.5500700000000002,0.723001,0.9803819999999999,221,170,253,4
